talhao;area;areaplantio;dataplantio;matgen;espacamento;parcela;areaparc;datamedicao;fila;cova;fuste;cat;dap;ht;idade
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;1;1;1;Normal;13,27;24,1;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;1;2;1;Normal;13,81;22,9;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;1;3;1;Normal;15,92;28;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;1;4;1;Normal;12,45;23,3;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;2;1;1;Normal;15,95;28,6;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;2;2;1;Normal;17,92;29,6;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;2;3;1;Normal;17,25;28,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;2;4;1;Dominante;19,26;29,6;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;2;5;1;Normal;12,83;24,7;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;2;6;1;Dominante;19,1;29,9;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;3;1;1;Normal;12,73;23,1;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;3;2;1;Normal;15,92;28,7;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;3;3;1;Normal;18,21;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;3;4;1;Normal;13,62;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;3;5;1;Normal;17,44;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;3;6;1;Normal;13,69;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;3;7;1;Normal;16,39;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;4;1;1;Normal;17,76;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;4;2;1;Normal;18,62;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;4;3;1;Dominante;19,39;29,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;4;4;1;Normal;16,77;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;4;5;1;Normal;17,25;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;4;6;1;Normal;17,41;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;4;7;1;Normal;15,76;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;4;8;1;Normal;17,41;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;5;1;1;Normal;17,09;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;5;2;1;Normal;16,62;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;5;3;1;Normal;16,01;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;5;4;1;Normal;16,01;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;5;5;1;Normal;16,01;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;5;6;1;Normal;17,19;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;5;7;1;Normal;17,89;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;6;1;1;Normal;16,62;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;6;2;1;Normal;17,51;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;6;3;1;Normal;15,6;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;6;4;1;Normal;16,62;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;6;5;1;Normal;15,02;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;6;6;1;Normal;15,95;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;7;1;1;Normal;15,76;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;7;2;1;Normal;16,23;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;7;3;1;Normal;15,37;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;7;4;1;Dominante;19,8;29,3;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;72;400;24/10/2018;7;5;1;Normal;17,7;NA;9,36
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;1;1;1;Normal;16,23;24,5;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;1;2;1;Normal;15,76;24,2;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;1;3;1;Normal;13,75;23;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;1;4;1;Normal;16,33;24,2;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;2;1;1;Normal;13,43;23,8;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;2;2;1;Dominante;17,32;25,2;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;2;3;1;Normal;14,58;24;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;2;4;1;Dominante;17,92;24,8;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;2;5;1;Morta;9,29;17,4;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;2;6;1;Normal;12,32;21,9;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;3;1;1;Normal;16,14;24,4;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;3;2;1;Normal;14,8;24,3;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;3;3;1;Normal;16,42;24,6;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;3;4;1;Normal;12;22,5;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;3;5;1;Dominante;17,63;25,8;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;3;6;1;Normal;12,57;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;3;7;1;Normal;16,14;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;4;1;1;Normal;15,18;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;4;2;1;Normal;16,52;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;4;3;1;Normal;15,5;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;4;4;1;Normal;15,76;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;4;5;1;Normal;15,53;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;4;6;1;Normal;15,09;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;4;7;1;Normal;14,64;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;4;8;1;Normal;14,74;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;5;1;1;Normal;14,07;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;5;2;1;Normal;15,47;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;5;3;1;Normal;13,56;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;5;4;1;Normal;14,67;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;5;5;1;Normal;16,07;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;5;6;1;Normal;15,63;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;5;7;1;Normal;16,42;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;5;8;1;Normal;15,47;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;6;1;1;Normal;15,92;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;6;2;1;Dominante;17,25;25,2;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;6;3;1;Normal;14,2;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;6;4;1;Normal;13,56;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;6;5;1;Normal;16,23;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;6;6;1;Normal;12,83;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;7;1;1;Normal;13,91;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;7;2;1;Normal;17,06;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;7;3;1;Normal;14,8;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;1;400;19/10/2018;7;4;1;Normal;16,27;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;1;1;1;Dominante;19,1;27,5;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;1;2;1;Normal;17,03;27,2;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;1;3;1;Normal;16,77;26,9;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;1;4;1;Dominante;17,67;26,9;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;1;5;1;Normal;16,81;27,1;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;2;1;1;Dominante;17,44;27;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;2;2;1;Normal;14,96;26,1;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;2;3;1;Normal;15,09;26,3;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;2;4;1;Normal;17;26,8;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;2;5;1;Normal;16,36;26,6;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;2;6;1;Normal;15,37;26,5;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;2;7;1;Normal;15,44;26,4;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;3;1;1;Normal;15,72;26,5;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;3;2;1;Normal;16,65;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;3;3;1;Dominante;17,51;27,4;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;3;4;1;Normal;17,25;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;3;5;1;Normal;15,82;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;3;6;1;Normal;16,55;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;3;7;1;Normal;16,65;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;3;8;1;Normal;16,84;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;4;1;1;Normal;15,98;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;4;2;1;Normal;17,35;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;4;3;1;Normal;15,47;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;4;4;1;Normal;17;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;4;5;1;Normal;15,15;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;4;6;1;Normal;13,94;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;4;7;1;Normal;16,36;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;4;8;1;Normal;15,6;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;5;1;1;Normal;15,92;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;5;2;1;Normal;14,9;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;5;3;1;Normal;17,19;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;5;4;1;Normal;15,41;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;5;5;1;Normal;13,5;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;5;6;1;Normal;13,85;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;5;7;1;Normal;14,07;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;6;1;1;Normal;6,21;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;6;2;1;Normal;11,68;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;6;3;1;Normal;15,88;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;6;4;1;Normal;16,62;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;6;5;1;Normal;16,46;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;6;6;1;Normal;17,25;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;7;1;1;Normal;16,2;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;7;2;1;Normal;14,77;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;7;3;1;Normal;15,22;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;10;400;19/10/2018;7;4;1;Normal;15,98;NA;9,39
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;1;1;1;Normal;16,23;25,8;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;1;2;1;Normal;16,04;25,7;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;1;3;1;Normal;16,58;26,2;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;1;4;1;Normal;10,38;18,9;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;1;5;1;Dominante;17,25;26,4;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;2;1;1;Normal;13,11;24,5;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;2;2;1;Normal;14,64;23,2;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;2;3;1;Normal;14,36;25;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;2;4;1;Normal;15,02;25,2;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;2;5;1;Normal;17,16;26,2;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;2;6;1;Normal;16,17;25,9;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;2;7;1;Normal;16,9;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;3;1;1;Normal;13,5;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;3;2;1;Normal;16,3;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;3;3;1;Normal;16,33;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;3;4;1;Normal;16,49;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;3;5;1;Dominante;18,59;26,1;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;3;6;1;Normal;16,33;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;3;7;1;Normal;15,98;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;4;1;1;Normal;15,95;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;4;2;1;Normal;15,12;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;4;3;1;Normal;11,65;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;4;4;1;Normal;13,78;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;4;5;1;Normal;14,32;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;4;6;1;Normal;13,34;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;4;7;1;Normal;14,9;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;4;8;1;Normal;16,71;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;5;1;1;Normal;16,04;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;5;2;1;Normal;15,88;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;5;3;1;Normal;16,71;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;5;4;1;Normal;16,87;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;5;5;1;Normal;16,33;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;5;6;1;Dominante;17,67;25,8;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;5;7;1;Normal;14,96;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;6;1;1;Normal;12,83;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;6;2;1;Normal;13,97;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;6;3;1;Normal;16,58;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;6;4;1;Dominante;18,3;26,7;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;6;5;1;Normal;15,92;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;6;6;1;Normal;14,26;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;7;1;1;Normal;14,96;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;7;2;1;Normal;14,8;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;7;3;1;Normal;15,57;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;7;4;1;Normal;14,58;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;11;400;22/10/2018;7;5;1;Normal;15,72;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;1;1;1;Normal;16,17;26,6;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;1;2;1;Quebrada;14,8;4,4;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;1;3;1;Normal;17;26,7;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;1;4;1;Normal;11,81;18,9;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;2;1;1;Normal;15,69;26,4;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;2;2;1;Normal;17,63;27;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;2;3;1;Dominante;18,21;27,6;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;2;4;1;Normal;16,55;27;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;2;5;1;Normal;17,44;27,3;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;2;6;1;Dominante;18,4;27,2;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;3;1;1;Normal;15,53;26,4;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;3;2;1;Normal;17,35;27,8;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;3;3;1;Normal;17,7;27;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;3;4;1;Normal;17,76;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;3;5;1;Normal;17,03;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;3;6;1;Normal;15,63;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;3;7;1;Normal;16,81;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;4;1;1;Normal;13,91;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;4;2;1;Dominante;18,14;27,1;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;4;3;1;Normal;15,44;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;4;4;1;Dominante;18,84;27,1;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;4;5;1;Normal;13,21;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;4;6;1;Normal;13,81;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;4;7;1;Normal;14,39;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;5;1;1;Normal;15,15;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;5;2;1;Normal;16,49;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;5;3;1;Normal;15,47;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;5;4;1;Normal;12,99;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;5;5;1;Normal;15,6;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;5;6;1;Normal;16,87;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;5;7;1;Normal;16,52;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;6;1;1;Normal;15,53;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;6;2;1;Normal;16,01;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;6;3;1;Normal;16,81;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;6;4;1;Normal;15,28;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;6;5;1;Normal;10,47;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;6;6;1;Normal;16,97;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;6;7;1;Normal;17,25;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;7;1;1;Normal;15,6;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;7;2;1;Normal;15,92;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;7;3;1;Normal;13,27;NA;9,4
08;53,64;53,53;30/05/2009;AEC 0144;3,60X2,50;12;400;22/10/2018;7;4;1;Normal;14,51;NA;9,4
